william46,GB04XYEO78296025163890,Diners Club,4989615510022973718,2025-05-14 02:47:33,IKEA India,Grocery,69979.52,INR,Bank Transfer,Shannonberg,Purchase,May,Approved
pbrandt,GB52TKSJ64270505097295,chhupay,30227396035530,2025-08-05 15:52:09,Snapdeal,Grocery,94068.32,INR,Bank Transfer,Laurenchester,Purchase,April,Approved
cheryl40,GB33ZUKZ03179170657547,Diners Club,4605543682076,2025-02-10 03:40:37,Central,Clothing,63619.55,INR,RTGS,Haleymouth,Deposit,September,Approved
davistanya,GB27FLKO11735305831744,VISA,4063654081751292890,2025-12-16 21:35:22,Lenskart,Electronics,50905.28,INR,UPI,Tammyland,Purchase,February,Reversed
kjensen,GB28EBSU29583411406578,Discover,502054036202,2025-07-08 16:12:14,Trends,Electronics,67480.26,INR,Mobile Payment,Brianland,Purchase,August,Approved
michael02,GB02QLBZ23185953398283,VISA,6011940953517902,2025-04-15 11:21:59,Titan Company,Travel,63999.83,INR,Bank Transfer,South Thomastown,Withdrawal,February,Pending
kristen55,GB55ODLF57285431096154,Mastercard,38744169234381,2025-06-08 13:58:49,Brand Factory,Electronics,85427.68,INR,Credit Card,New Andrewville,Deposit,August,Approved
janet00,GB79GNHK56977657930574,Mastercard,2233835182989644,2025-04-28 12:26:10,Marks & Spencer India,Electronics,51260.46,INR,Credit Card,New Carmen,Deposit,May,Pending
brichards,GB02KOKS31565203008370,Maestro,4223982756841973376,2025-09-07 03:01:35,Big Bazaar,Health,86933.42,INR,Credit Card,Port Ashley,Refund,November,Declined
rogersstacy,GB32BTLN97271100161379,Mastercard,580013007134,2025-07-18 11:41:16,Urban Ladder,Dining,68855.03,INR,Credit Card,New Alexandertown,Purchase,July,Reversed
ubell,GB30QACV16549581349493,amex,213193813600257,2025-06-01 10:25:35,Spar Hypermarket,Travel,81749.61,INR,Mobile Payment,Lake Paulview,Withdrawal,April,Pending
joshua12,GB64QKVJ43402185584501,VISA,30292908155218,2025-11-17 05:59:04,Reliance Retail,Grocery,75878.33,INR,NEFT,Lake Andrea,Deposit,August,Approved
breanna26,GB25TYSZ05754448994162,VISA,3563791695117827,2025-03-09 03:33:02,Reliance Digital,Dining,96186.18,INR,Debit Card,South Brian,Deposit,August,Declined
gflynn,GB39QYNU27567756054238,American Express,3510560873063002,2025-09-14 01:04:41,BlueStone,Health,73879.59,INR,Debit Card,Lake Philip,Purchase,April,Pending
moodygarrett,GB38SSWV30455970217783,VISA,4943085850908065,2025-03-27 00:57:14,FirstCry,Clothing,52251.52,INR,RTGS,West Valerie,Deposit,January,Approved
miguel71,GB82MRRP80109072640238,Discover,3547413588973833,2025-02-18 22:38:27,Foodhall,Grocery,73042.15,INR,Credit Card,New Wendy,Purchase,November,Pending
allenlauren,GB60PVQD75043390219020,chhupay,3537544061616051,2025-04-04 09:25:05,Godrej Consumer Products,Grocery,73225.13,INR,UPI,New Brian,Purchase,October,Declined
vhutchinson,GB36QWXQ72950271968632,Mastercard,4283987137302,2025-08-17 20:46:05,Brand Factory,Grocery,85458.68,INR,RTGS,Reyesland,Refund,December,Approved
alexander60,GB33YACR42669238031296,VISA,566669993628,2025-07-24 02:11:40,Zivame,Grocery,85362.81,INR,Debit Card,Elizabethmouth,Purchase,September,Reversed
mdavis,GB35UKMO93007978731683,American Express,30108382865546,2025-02-10 18:05:02,IKEA India,Dining,70934.01,INR,Debit Card,Richardland,Purchase,October,Declined
daniel03,GB66UNQV08006971434885,VISA,3565457643455903,2025-03-23 02:45:57,Nykaa,Electronics,78901.48,INR,UPI,Turnerville,Deposit,December,Reversed
johnpetty,GB48UDWM27497303660666,chhupay,3542783552160095,2025-05-12 03:45:36,Brand Factory,Dining,87782.09,INR,NEFT,North Kristinaland,Deposit,October,Approved
daniel03,GB17MEPI51469296701979,VISA,6540549502693369,2025-03-02 16:24:46,Tata CLiQ,Travel,59113.28,INR,Credit Card,New Madisonview,Deposit,November,Declined
steventurner,GB83BRFF25911116481082,chhupay,3551610924415899,2025-08-23 18:08:04,Meesho,Clothing,74062.49,INR,Mobile Payment,North Timothyburgh,Withdrawal,May,Approved
arielli,GB82LTMS09313633072343,Diners Club,3535453407458511,2025-11-05 17:51:34,BigBasket,Health,98414.60,INR,Mobile Payment,Melissafort,Refund,December,Approved
michael73,GB86HDKI76264141908898,Maestro,4578678863659071,2025-02-12 17:17:01,Westside,Clothing,64005.17,INR,NEFT,Port Travis,Deposit,January,Declined
palmerjeffrey,GB34CGLZ77840164426121,VISA,5578041160794538,2025-08-03 20:31:27,Fabindia,Dining,77817.58,INR,Debit Card,West Jeanettestad,Deposit,December,Pending
yknapp,GB61NCFP91823036132701,Mastercard,4302979475521516,2025-03-07 02:28:59,Decathlon India,Travel,57770.40,INR,UPI,Gonzalezside,Withdrawal,June,Approved
anthony08,GB62EMHE90868560704616,rupay,4103612954919866,2025-03-09 15:13:50,Reliance Retail,Grocery,85423.17,INR,Mobile Payment,Kristinahaven,Purchase,January,Reversed
mendozaedward,GB95MIHL87776877838695,VISA,3528836791937653,2025-07-01 15:11:05,BigBasket,Health,58522.63,INR,NEFT,South Roberta,Purchase,April,Declined
kyleshaffer,GB45GMFH10932839578946,rupay,213152387680046,2025-08-24 15:11:20,Avenue Supermarts,Health,58844.47,INR,UPI,Taylorfurt,Deposit,June,Pending
sharonavery,GB54PBWF93044877817738,Maestro,3538140746011989,2025-10-13 12:05:20,ShopClues,Travel,72233.51,INR,RTGS,South Ashley,Withdrawal,June,Reversed
bassjonathan,GB67OVXE30965948110975,rupay,30445602303555,2025-08-28 06:30:57,Spar Hypermarket,Health,91817.29,INR,Bank Transfer,Port Brittany,Deposit,April,Pending
rhoover,GB56ZNOK46962825482642,VISA,4318098344478,2025-03-20 17:37:19,Central,Grocery,81501.50,INR,Bank Transfer,New Tyler,Withdrawal,June,Pending
ginalong,GB26HSVI91072859399362,Maestro,6011822606963198,2025-03-09 01:13:01,BabyChakra,Dining,62952.11,INR,Mobile Payment,West Kimberlyfurt,Deposit,January,Approved
juan71,GB61BSIE24934978257333,American Express,4539633189288806,2025-12-08 03:58:35,Foodhall,Electronics,71057.15,INR,Debit Card,Jillview,Deposit,March,Reversed
cunninghambradley,GB51APME43515584321600,saphiro,2252382685720388,2025-02-07 18:58:43,Reliance Retail,Clothing,75703.26,INR,Credit Card,Ryanhaven,Purchase,September,Pending
joshua80,GB93DRTN51211061850321,Diners Club,3597861855644363,2025-10-18 12:11:31,Westside,Travel,64440.82,INR,RTGS,Stonebury,Purchase,November,Pending
maldonadopaul,GB63JGXJ07162655951326,VISA,30119473156075,2025-04-16 16:30:11,Reliance Digital,Travel,53178.46,INR,RTGS,Gardnerton,Withdrawal,June,Declined
marksalfred,GB33FDGI16778920984347,saphiro,3535453407458511,2025-06-12 03:43:22,Westside,Dining,82857.92,INR,UPI,Lake Scott,Refund,March,Declined
george56,GB63CJMX26287121217417,rupay,3529310258953420,2025-10-10 14:08:47,Westside,Dining,56604.06,INR,Mobile Payment,Lake Brooke,Purchase,April,Declined
sandersalex,GB56OQLK02811362219765,saphiro,6585751892279777,2025-04-06 21:24:53,Meesho,Electronics,54173.63,INR,NEFT,New Cynthiamouth,Withdrawal,June,Approved
deannahill,GB45NBOS67904331747716,Maestro,4714359932698,2025-09-17 10:41:34,Marks & Spencer India,Grocery,88822.65,INR,Debit Card,Robertmouth,Deposit,September,Pending
rebecca00,GB23BYVB41434400302075,VISA,2667537075561572,2025-05-20 03:18:34,Foodhall,Health,62882.69,INR,Debit Card,Port Debraville,Deposit,December,Reversed
emily61,GB69ASSH79752176477321,VISA,4589965875772613,2025-07-02 17:10:39,BigBasket,Travel,92942.64,INR,UPI,Penahaven,Deposit,February,Declined
cobbsara,GB63QONG44096287414229,saphiro,375276330022248,2025-03-09 04:46:59,Flipkart,Health,95009.04,INR,Debit Card,New Brad,Refund,October,Reversed
kristen55,GB43JDYJ36291485079973,VISA,4152311953547584,2025-07-06 03:46:42,Bewakoof,Health,56105.06,INR,Mobile Payment,North Charlesside,Refund,June,Reversed
santanatammy,GB43QSHN89872339740477,amex,3562591287390746,2025-05-05 11:48:02,V-Mart Retail Ltd,Electronics,62260.88,INR,Mobile Payment,Port Aaronmouth,Purchase,March,Approved
vbarber,GB97BWEW74841881137363,American Express,4377460928501875275,2025-08-11 14:40:41,Amazon India,Health,67673.46,INR,UPI,Nicholsonfurt,Refund,March,Pending
ann54,GB20XRHM85304270219861,American Express,676168134143,2025-01-29 16:31:44,DMart,Health,63659.52,INR,Mobile Payment,Lake Lauren,Deposit,February,Declined
jenniferwilliams,GB65LVLV24228475418086,chhupay,213109978394346,2025-06-21 01:13:16,Infiniti Retail Ltd,Travel,68020.56,INR,NEFT,New Timothy,Deposit,July,Declined
nholland,GB62AUOH45629467354389,chhupay,30251795067951,2025-06-14 09:38:54,Spencer’s Retail,Grocery,72451.77,INR,Bank Transfer,Port Maryborough,Refund,October,Declined
williamsoncindy,GB83LZYM60380653340604,amex,4567556535822538,2025-06-04 23:36:14,HyperCity,Electronics,62777.65,INR,Credit Card,New Julie,Deposit,November,Pending
jennifer08,GB29MEPS76183086536315,amex,3525747605307921,2025-12-07 02:27:58,Avenue Supermarts,Travel,51247.52,INR,UPI,Sanchezhaven,Deposit,June,Pending
richard78,GB33TCFK16712476146718,Diners Club,4971060452560,2025-03-16 16:18:42,Spar Hypermarket,Clothing,89181.66,INR,UPI,Meganfurt,Refund,March,Approved
amandasanders,GB35PVUT46435662354352,Discover,5578041160794538,2025-02-01 06:18:06,Nykaa,Grocery,77473.90,INR,Credit Card,Masonton,Deposit,August,Declined
williamsjustin,GB93QVSX74863078985306,rupay,6580924483322174,2025-07-14 12:59:12,Pantaloons,Electronics,89150.65,INR,Credit Card,South Codyfurt,Refund,February,Pending
hjones,GB94XIWD12992608329398,Maestro,6011025575767745,2025-10-18 20:49:36,Metro Cash & Carry India,Health,97555.23,INR,UPI,Michellestad,Refund,August,Pending
lauradavis,GB51UGDL52742827171666,American Express,6011311422137260,2025-02-28 08:27:56,Infiniti Retail Ltd,Dining,96471.44,INR,RTGS,New Erin,Withdrawal,February,Pending
javier73,GB04LDMD33466717564906,Mastercard,3549277790192237,2025-09-10 08:51:58,DMart,Health,63856.04,INR,Bank Transfer,Port Evan,Refund,April,Pending
tammybeasley,GB24BIOB77105026385673,amex,2265654644533598,2025-08-15 17:33:45,Future Group,Travel,84091.25,INR,NEFT,Lake Jose,Deposit,March,Reversed
gilbertdaniel,GB93OGGP48747028217288,rupay,2611940860814551,2025-05-23 00:01:23,Nykaa,Electronics,74976.67,INR,NEFT,Espinozafurt,Withdrawal,June,Pending
andreablake,GB19CSJQ01324712581076,VISA,4875565337852251,2025-08-11 14:39:55,Nilgiris,Electronics,82307.75,INR,Credit Card,Shawnamouth,Refund,October,Approved
alvarezjennifer,GB43HBSJ41292331237997,chhupay,3528836791937653,2025-04-27 05:17:54,IKEA India,Dining,51616.81,INR,UPI,Whiteview,Withdrawal,March,Pending
ryan12,GB78YHCH30727583380158,Discover,4123465103479828317,2025-05-20 16:48:29,Marks & Spencer India,Clothing,71428.47,INR,Mobile Payment,West Christiantown,Deposit,September,Reversed
ymay,GB71BGVR09222893219280,amex,4393816776398733,2025-09-06 10:19:19,Snapdeal,Clothing,81878.43,INR,RTGS,New Heather,Purchase,January,Declined
randydudley,GB61RTHY56013304869179,VISA,4442856424035114,2025-12-10 21:13:23,BigBasket,Clothing,82937.75,INR,Bank Transfer,North Marytown,Refund,May,Reversed
carrollemily,GB45IJCW25871355377607,chhupay,213158917594052,2025-11-07 11:28:05,Infiniti Retail Ltd,Health,96978.43,INR,NEFT,Cainbury,Deposit,March,Pending
kcrawford,GB50DLFM08798891554021,American Express,4241122663133125,2025-06-15 01:04:53,BigBasket,Electronics,80662.17,INR,Bank Transfer,Adamhaven,Refund,May,Declined
xmyers,GB65JMFK03903572163251,VISA,342454694526340,2025-04-18 01:04:43,HyperCity,Grocery,88855.25,INR,Debit Card,East Jennifer,Withdrawal,September,Reversed
angela27,GB43PNQI01761490975756,VISA,4318098344478,2025-11-01 06:23:24,Westside,Dining,56197.59,INR,Credit Card,Glennside,Withdrawal,October,Declined
brittanylane,GB43LUQD63655628539945,amex,3510522975793811,2025-03-26 19:32:23,Snapdeal,Electronics,99125.94,INR,UPI,Royport,Deposit,April,Reversed
justinmorse,GB16JUWZ32804403269319,rupay,4984325201313093489,2025-03-03 15:05:50,V-Mart Retail Ltd,Electronics,74163.92,INR,RTGS,New Reginamouth,Refund,April,Reversed
williamsjustin,GB27RRVH90844387320312,American Express,3591055952022708,2025-10-10 04:53:05,V-Mart Retail Ltd,Grocery,60037.36,INR,UPI,South Danburgh,Refund,September,Approved
johnpratt,GB21MIDI93920546788303,amex,377287924882929,2025-01-02 19:18:19,Zivame,Grocery,64834.05,INR,Bank Transfer,North Mitchellshire,Deposit,September,Reversed
hendersonheather,GB41AYPH94192219517304,rupay,4713151839928489,2025-10-01 08:15:12,Fabindia,Health,76368.74,INR,Credit Card,Loriton,Purchase,August,Approved
yatesheather,GB64NIZP89102113984310,saphiro,375276330022248,2025-05-04 17:14:47,Shoppers Stop,Dining,69376.33,INR,RTGS,New Alisonview,Deposit,May,Approved
thuffman,GB77INQF23952346515529,saphiro,213177814442314,2025-11-22 16:35:13,Brand Factory,Dining,77637.74,INR,RTGS,Parsonstown,Refund,January,Pending
mariataylor,GB72IXYY08562619845397,rupay,3577893708619866,2025-04-17 00:03:46,Godrej Consumer Products,Electronics,52911.66,INR,Credit Card,South Anntown,Refund,February,Pending
wilsoncharles,GB53GSDP42044941918765,VISA,6538887565774856,2025-01-16 08:21:55,CaratLane,Grocery,64279.35,INR,Credit Card,New David,Deposit,September,Pending
ashley94,GB93LHPG85379122620833,Discover,3582083077354880,2025-03-07 07:06:10,Avenue Supermarts,Health,68442.56,INR,Credit Card,Ambershire,Deposit,June,Pending
lbarnes,GB16VITT14352373560439,rupay,213130975037209,2025-07-18 14:43:08,Titan Company,Grocery,60288.27,INR,Mobile Payment,South Brittanyport,Deposit,January,Approved
lisapham,GB71BFPP61874144831931,Discover,3573299654397172,2025-02-27 14:38:33,Metro Cash & Carry India,Travel,94173.07,INR,Credit Card,Lake Kennethshire,Refund,January,Pending
markgarrett,GB88ZDSJ43596659923533,Mastercard,3582567489932655,2025-04-23 12:37:33,Snapdeal,Travel,77585.53,INR,Mobile Payment,Toddstad,Withdrawal,January,Declined
bassjonathan,GB24CUDS78351195643130,Mastercard,4167434698151000,2025-09-05 10:07:22,Pantaloons,Grocery,92337.45,INR,Bank Transfer,New Melinda,Purchase,March,Approved
brownmelinda,GB97FNZS40260771258594,American Express,3544728003629741,2025-06-11 23:10:55,Bewakoof,Electronics,73947.40,INR,NEFT,West Lisaland,Refund,March,Approved
marissa96,GB16MGJU72812909814979,chhupay,2287794566192678,2025-04-17 22:08:49,Flipkart,Travel,65438.15,INR,Bank Transfer,Adamsfurt,Purchase,August,Reversed
kristenreed,GB72DTQP47986043155249,VISA,4756258702447732309,2025-12-23 01:59:20,Central,Dining,97885.70,INR,NEFT,Molinaview,Refund,July,Pending
emilygallagher,GB84RLCW30691430208807,Maestro,4532190810886273,2025-03-26 20:13:26,BabyChakra,Grocery,74433.06,INR,Credit Card,Kimfurt,Refund,August,Reversed
ijohnson,GB48FWSJ81945305954734,chhupay,342454694526340,2025-10-30 10:13:36,Pepperfry,Travel,57497.37,INR,NEFT,Millerburgh,Purchase,November,Pending
kevin51,GB15OHJE79443311107431,amex,676291834809,2025-03-29 02:36:31,Infiniti Retail Ltd,Clothing,72511.84,INR,Debit Card,Lake Jeffreyburgh,Refund,December,Reversed
nathan17,GB10BHUD54552687683344,Diners Club,2338083192184559,2025-08-26 19:54:42,Meesho,Grocery,77826.47,INR,Credit Card,New Julianland,Refund,September,Reversed
jessicaweaver,GB37JGGK66662459598637,Mastercard,4087820120260376,2025-11-14 05:19:54,FirstCry,Dining,96434.95,INR,Credit Card,Adamfurt,Purchase,March,Declined
jessicadavis,GB84WOIF75260304150790,Discover,375276330022248,2025-07-29 09:06:00,Pantaloons,Health,68768.99,INR,Debit Card,East Toddborough,Purchase,May,Reversed
michaelcombs,GB02PVWZ18794776013827,chhupay,4532673541039296,2025-08-29 03:35:37,BabyChakra,Travel,98096.85,INR,NEFT,East Laurieburgh,Withdrawal,February,Approved
rkerr,GB15SZTR78598434400946,VISA,342950001872202,2025-01-26 09:30:17,FirstCry,Health,61269.11,INR,UPI,Cooperstad,Refund,November,Pending
kennethchung,GB14EDTJ21649741058762,VISA,3597721047909142,2025-04-17 17:08:34,V-Mart Retail Ltd,Health,93890.17,INR,Mobile Payment,Erikabury,Purchase,August,Approved
fordanthony,GB68HLGZ75286263761954,VISA,3582083077354880,2025-08-26 12:48:35,Brand Factory,Electronics,98229.82,INR,NEFT,Grayport,Purchase,January,Pending
nicholas82,GB54OQDG57844717195800,Discover,30210090908053,2025-11-11 20:16:38,Flipkart,Travel,88662.19,INR,RTGS,West Thomasview,Purchase,October,Approved
bhart,GB26IIJK87437782092702,rupay,373268975793011,2025-12-16 13:01:06,Central,Travel,60925.07,INR,Bank Transfer,Jamesbury,Purchase,April,Declined
ucameron,GB06SQOQ63291173398197,VISA,3597861855644363,2025-10-07 08:01:22,Avenue Supermarts,Travel,81922.78,INR,UPI,Port Phillip,Purchase,February,Approved
jjensen,GB18ZMSP68767773719629,chhupay,4178955258512584,2025-08-05 01:43:20,Infiniti Retail Ltd,Grocery,76045.20,INR,Bank Transfer,East Francestown,Deposit,March,Declined
riveramargaret,GB22CXLP43064439791527,Mastercard,4033041467220792153,2025-08-18 10:54:37,Nilgiris,Grocery,62922.96,INR,Credit Card,Alyssachester,Deposit,September,Pending
randy87,GB29RAOT90772974925203,saphiro,4407906082671776,2025-07-04 10:28:38,Reliance Digital,Dining,53064.59,INR,Debit Card,Alexandrashire,Purchase,February,Pending
blozano,GB16AHXS19029017825195,VISA,3550079449007097,2025-07-25 12:19:38,Brand Factory,Travel,80139.55,INR,Mobile Payment,Meghanland,Withdrawal,November,Declined
cassandra79,GB46XKXC54680437158027,VISA,676172312842,2025-09-04 15:42:16,ShopClues,Clothing,61675.23,INR,NEFT,Rangelland,Deposit,September,Pending
alexander28,GB50MMHJ42164381238124,Mastercard,3508716544884812,2025-06-23 09:11:18,HyperCity,Electronics,71581.33,INR,Bank Transfer,Michaelmouth,Deposit,January,Approved
nathan18,GB06DRLD81512695316266,Maestro,502069015340,2025-08-15 12:08:58,Reliance Fresh,Grocery,72966.25,INR,Mobile Payment,Brewerland,Refund,December,Pending
mdavis,GB13FABT33195965130913,Mastercard,4637694430765787,2025-05-12 20:12:34,DMart,Travel,85247.66,INR,Debit Card,Lake Kimberly,Withdrawal,January,Declined
kristinsmith,GB96YUMB37738745564755,amex,3501313920449274,2025-08-27 18:25:22,Trends,Electronics,60390.09,INR,Credit Card,North Francis,Withdrawal,January,Approved
cynthiamcintosh,GB23ZKKI53317595403880,VISA,3504758090300094,2025-12-20 08:59:45,Westside,Clothing,59678.47,INR,Bank Transfer,Davidhaven,Refund,May,Declined
martintamara,GB43GVPY66451998301323,VISA,348593999690196,2025-01-12 05:28:09,Nilgiris,Grocery,79505.47,INR,Credit Card,West Lisa,Purchase,December,Declined
robinsondiana,GB55TASU29950022477122,rupay,6546948701950279,2025-06-10 16:49:03,FirstCry,Grocery,65740.70,INR,RTGS,North Jeffrey,Withdrawal,September,Reversed
joseph73,GB76NFRP92789953850981,chhupay,5409594059372654,2025-06-14 10:02:03,Nykaa,Clothing,66373.63,INR,Bank Transfer,Fordfurt,Deposit,October,Reversed
steventurner,GB37PDAE93306696532216,chhupay,4763698427567813,2025-08-15 19:25:37,Spar Hypermarket,Clothing,52082.45,INR,Bank Transfer,Matthewmouth,Purchase,March,Approved
matthewfuller,GB82WVBJ78180054714294,Maestro,4520081992742687208,2025-08-16 20:34:14,Reliance Digital,Electronics,64717.64,INR,NEFT,Beckhaven,Deposit,May,Declined
miguel71,GB35FUGE86798159607012,Discover,213114270176094,2025-04-24 14:23:47,FirstCry,Electronics,89461.36,INR,Debit Card,Danielchester,Deposit,July,Approved
nunezchad,GB25UAXM55642609057127,Maestro,347022711472924,2025-01-28 12:51:46,Urban Ladder,Travel,81283.05,INR,Debit Card,Mitchellport,Refund,April,Approved
murphydonald,GB12RUKO79014135049680,American Express,6011602067784048,2025-09-12 09:46:44,Trends,Travel,94560.27,INR,Mobile Payment,South Charles,Withdrawal,December,Approved
xevans,GB40YIXS96327103399703,VISA,4021004971570,2025-01-20 02:08:05,Reliance Fresh,Clothing,75422.83,INR,Debit Card,Port Patrick,Deposit,April,Reversed
cindyguzman,GB75BQFG57668687665731,American Express,4171806909813,2025-10-22 18:58:09,Westside,Grocery,74993.31,INR,Debit Card,Kaylachester,Refund,November,Pending
yblackburn,GB34EHSH58234391752716,Discover,4347916700221388167,2025-08-10 14:01:14,Aditya Birla Retai,Electronics,87444.74,INR,Debit Card,Connieberg,Purchase,December,Declined
mpetersen,GB93FUMW77019816284427,American Express,5246985331334842,2025-09-02 13:46:25,Snapdeal,Health,63212.40,INR,Mobile Payment,New Brendaville,Withdrawal,May,Pending
